smiles,PUBCHEM_ACTIVITY_OUTCOME,broad_id
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0.3256359100341797,BRD-K01663662-003-20-2
CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,0.3250527679920196,BRD-K78122587-300-04-3
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0.324508398771286,BRD-K99622919-001-23-0
COc1ccc2n(CCCN(C)C)cc(C3=C(C(=O)NC3=O)c3c[nH]c4ccccc34)c2c1 |t:15|,0.3238131701946258,BRD-K36984403-001-02-7
CCCCC[C@@H](C)N |&1:5|,0.3220243752002716,BRD-A19958636-065-04-4
O[C@@H](COc1cccc2ncccc12)CN1CCN(CC1)[C@@H]1c2ccccc2[C@@H]2[C@H](c3ccccc13)C2(F)F,0.3208986520767212,BRD-K70557564-305-04-4
COCCOc1ccc2n(cnc2c1)-c1ccc2cccc(N3CCC(N)CC3)c2n1,0.3208171427249908,BRD-K43621685-001-05-9
CC(=O)N1CCC(CC1)Nc1cc(ncn1)C(=O)NC[C@H](O)CN1CCc2ccccc2C1,0.3196273148059845,BRD-K00003421-001-01-9
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c[nH]c2ccccc12,0.3187282681465149,BRD-K81958169-001-01-1
Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1,0.3181269466876983,BRD-K20755323-001-06-7
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(N)(=O)=O,0.3180575668811798,BRD-K74339692-003-03-1
CCc1cncnc1N1CCN(Cc2nc3ccc(cc3[nH]2)C(F)(F)F)CC1,0.3179190158843994,BRD-K14711741-001-02-1
"Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C |&1:8,r|",0.3178765475749969,BRD-A21446384-001-01-1
CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc([C@@H]2C1)c34,0.3176878690719604,BRD-K20620780-003-15-6
Cn1cc(C(=O)C(=O)N[C@H]2C[N@@]3CC[C@H]2CC3)c2ccccc12,0.3174010813236236,BRD-K00004219-003-01-9
O\N=C\c1ccc(c(Cl)c1O)-c1ccc(O)c(F)c1,0.3171485066413879,BRD-K61642990-001-02-8
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,0.3171128928661346,BRD-K75445017-001-01-1
[H][C@]12C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CCc1cc(OC)c(OC)cc21,0.3170468807220459,BRD-K00003233-001-01-9
Fc1cccc(c1)N1CNC(=O)C11CCN(CCNC(=O)c2ccc3ccccc3c2)CC1,0.3164867460727691,BRD-K93317811-003-02-2
C[C@@H](N[C@H]1CCCC[C@@H]1NC(=O)c1ccc(Cl)cc1)c1cccc2ccccc12,0.3142943382263183,BRD-K19811997-003-02-9
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,0.3140505850315094,BRD-K39359968-001-02-6
CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2OCCOc2c1,0.3131864964962005,BRD-K86410485-001-01-5
COc1ccc(cc1)[C@@H](CN(C)C)C1(O)CCCCC1 |&1:8|,0.3129887878894806,BRD-K01826548-003-14-9
"[H][C@@]12C[C@@]1(CNC2)c1ccc(C)cc1 |&1:1,3,r|",0.3120989501476288,BRD-K00004299-003-01-9
COc1cc(\C=C2/CCC\C(=C/c3ccc(O)c(OC)c3)C2=O)ccc1O,0.3118301033973694,BRD-K59866480-001-07-3
"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO |&1:21,r|",0.3116796910762787,BRD-A31454688-001-01-6
Oc1ccc2ccccc2c1\C=N\S(=O)(=O)c1cccs1,0.3115738928318023,BRD-K13049524-001-04-6
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1 |&1:5|,0.3113650679588318,BRD-K01826567-050-16-9
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,0.3113650679588318,BRD-K39462424-050-09-8
[H][C@]1(CCCN=C(N)N)NC(=O)[C@H](CCCCNC(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CC[C@@H](NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O)C(=O)N[C@@H](CCCCNC(C)C)C(N)=O,0.3112095296382904,BRD-K00003131-001-01-9
FC(F)(F)c1ccc(CCN2CCC3(CC2)OC(=O)Nc2ccccc32)cc1,0.3110423386096954,BRD-K83063356-003-03-3
Cc1cc(O)cc(C)c1Cl,0.3107202649116516,BRD-K17223896-001-11-9
Oc1ccc(cc1)-c1c(nn2c(cc(nc12)C(F)(F)F)C(F)(F)F)-c1ccccc1,0.3106104433536529,BRD-K76568384-001-03-0
Cc1cc(C)n(n1)-c1cccc(c1)[C@@H](CN1CC[C@@H](CCc2ccc3CCCNc3n2)C1)CC(O)=O,0.3102051913738251,BRD-K88165431-003-01-4
COc1ccc2[C@H]([C@H](c3ccccc3)C(C)(C)Oc2c1)c1ccc(OCCN2CCCC2)cc1,0.309305727481842,BRD-K00004639-001-01-9
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)C1CCCC1,0.307937741279602,BRD-K71223042-001-03-9
COc1cc2C[C@@H](CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC |r|,0.3078908622264862,BRD-A49160188-003-12-7
"CS(=O)(=O)N(C[C@@H](O)Cn1c2ccccc2c2ccccc12)Cc1ccco1 |&1:6,r|",0.3068160116672516,BRD-A94580299-001-11-9
O[C@@H](CNC(=O)c1cc(NC2COC2)ncn1)CN1CCc2ccccc2C1,0.3066082894802093,BRD-K70446295-001-01-7
CC(CN1c2ccccc2Sc2ccccc12)N(C)C,0.3065527975559234,BRD-A46335897-003-27-8
CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1 |t:5|,0.3059286475181579,BRD-K82746043-001-21-9
C(CN1CCCCC1)Oc1cccc(c1)-c1n[nH]c2ccc(cc12)-c1nnc[nH]1,0.3046986162662506,BRD-K00004320-300-01-9
Nc1ncnc(NCC2CCN(CC2)C(=O)C=C)c1-c1ccc(Oc2ccccc2)cc1,0.3042921423912048,BRD-K00003405-001-01-9
O=C(Nc1ccccc1)OC[C@@H](CN1CCCCC1)OC(=O)Nc1ccccc1 |&1:11|,0.3042313754558563,BRD-A30693873-003-11-0
Cc1ccc(cc1)C#Cc1ccc(s1)S(=O)(=O)N[C@H](Cc1c[nH]c2ccccc12)C(O)=O,0.3038820326328277,BRD-K00003475-001-01-9
COc1cc2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3c2cc1OC,0.3023222088813782,BRD-K95739795-001-04-5
Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,0.3016961514949798,BRD-K07682953-001-01-8
C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,0.3014521896839142,BRD-K37846922-001-09-4
CC(C)c1cc2CC[C@H]3[C@@](C)(CCC[C@]3(C)c2cc1S(O)(=O)=O)C(O)=O,0.3013058304786682,BRD-K03353589-236-01-4
O=C(N1CCCCC1)c1ccc2OCOc2c1,0.3011050522327423,BRD-K25140590-001-04-9
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0.3004259765148163,BRD-K20141153-001-01-6
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0.3002932071685791,BRD-K74377520-001-01-7
C[C@](N)(Cc1ccc(O)cc1)C(O)=O,0.3002559840679168,BRD-K83766205-001-04-9
COc1cc2CCN(CCc3ccc(cc3)-n3nnc(n3)-c3cc(OC)c(OC)cc3NC(=O)c3cc(=O)c4ccccc4o3)Cc2cc1OC,0.2999285757541656,BRD-K74319597-001-02-9
CC(C)c1ccc2c(CC[C@H]3[C@](C)(CN)CCC[C@]23C)c1,0.2996895909309387,BRD-K62289640-003-05-9
COc1cc(ccc1OCCN1CCCC1)-n1cnc2cc(sc2c1=O)-c1ccc(Cl)cc1,0.2995356023311615,BRD-K65576800-001-01-6
CC(C)NC[C@@H](O)COc1ccccc1OCC=C |&1:5|,0.2984014749526977,BRD-A43671941-003-11-9
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc2cc(O)c(C(=O)CCc3ccc(O)cc3)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0.29776331782341,BRD-K72522627-001-02-9
COc1ccc(C[C@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC |&1:7|,0.2975416779518127,BRD-A64004759-003-01-9
"C[C@@H](N1CCC(=C)CC1)[C@@](O)(Cn1cncn1)c1ccc(F)cc1F |a:1,&1:9|",0.2973851561546325,BRD-A30774155-001-01-2
CC(C)(C)c1cc(\C=C(/C#N)C(N)=S)cc(c1O)C(C)(C)C,0.2963399589061737,BRD-K59469039-001-09-8
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0.2949909269809723,BRD-K73756878-001-07-9
CC\C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.2949395179748535,BRD-K04210847-001-21-9
COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCCN(C)C)N1CCCN(C)CC1,0.2941698431968689,BRD-K77428767-001-01-7
CC[C@@]12CCCN3CCc4c([C@H]13)n(c1ccccc41)[C@](O)(C2)C(=O)OC,0.29408860206604,BRD-K40902647-001-10-9
CC(C)n1c2ccccc2c2c(C)c(NC(=O)N3CCOCC3)ccc12,0.2939496040344238,BRD-K95600043-001-02-3
COc1cc(OCc2cccc(c2C)-c2ccccc2)cc(OC)c1CN1CCCC[C@H]1C(O)=O,0.2928221225738525,BRD-K04032780-001-01-8
Oc1ccc(cc1NC(=O)Nc1cc(ccc1O)C(F)(F)F)C(F)(F)F,0.2920369207859039,BRD-K73738482-001-02-5
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0.2917175590991974,BRD-K68346641-001-02-2
C(Cc1ccccc1)NCc1ccccc1,0.2914619445800781,BRD-K13473780-001-02-1
CN1CC[C@H]([C@@H]1CO)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl,0.2907581627368927,BRD-K51791723-003-01-7
O[C@@H](COc1ccccc1-c1ccccc1)CC(=N)N1CCCCC1 |&1:1|,0.290472000837326,BRD-A64808605-003-03-9
C(CN1CCCCC1)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccncc1,0.2880308330059051,BRD-K54233340-300-05-1
O=C(\C=C\c1ccc2OCOc2c1)N1CCCCC1,0.2877614498138428,BRD-K60480335-001-09-9
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,0.2865855693817138,BRD-K36949735-001-02-9
CCOC(=O)c1c(N)sc2CN(Cc3ccccc3)CCc12,0.2862320244312286,BRD-K84313779-003-03-9
C(CN1CCCC1)Oc1nc2cccnc2nc1C#Cc1ccccc1,0.2851231098175049,BRD-K38272302-001-02-7
COc1cc(NC(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2nc(O)ccc12,0.2832969427108764,BRD-K00003148-001-01-9
Oc1cccc(c1)-c1c2CCc([nH]2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc(n2)c(-c2cccc(O)c2)c2ccc1n2,0.283039778470993,BRD-K63712959-001-02-9
OC(=O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](CC1)Oc1cccc(Cl)c1F |r|,0.283030241727829,BRD-K53665955-001-03-0
Oc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc1n2,0.2821790874004364,BRD-K91147684-001-01-5
"CC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O |&1:4,r|",0.2820895910263061,BRD-A24857382-001-03-4
Cn1cc(CNCC2CCN(CC2)c2ncc(cn2)C(=O)NO)c2ccccc12,0.281798779964447,BRD-K83837640-001-04-8
Oc1ccc(\C=C(/C#N)C(=O)OCCc2cccs2)cc1O,0.2817128598690033,BRD-K89072800-001-02-9
CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(C)=O,0.2806439101696014,BRD-K41707108-001-05-6
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C,0.2805779576301574,BRD-K74065929-001-10-9
COc1ccc(cc1)-n1c(C)c([N+]([O-])=O)c2ccc(O)cc12,0.2795488834381103,BRD-K39166528-001-02-8
OC[C@H]1O[C@@H](Oc2ccc3c(c2)occ(-c2ccc(O)cc2)c3=O)[C@H](O)[C@@H](O)[C@@H]1O,0.279047816991806,BRD-K12979078-001-02-9
"CCCC[C@@H](CC)CC[C@@H](CC(C)C)OS(O)(=O)=O |&1:4,&2:9|",0.2773225307464599,BRD-A55664972-236-02-6
CC(C)Nc1ncccn1,0.2772099077701568,BRD-K95957366-001-02-6
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.2766667604446411,BRD-K20986251-001-14-9
NC(N)=NC(=N)Nc1ccccc1,0.2758647501468658,BRD-K31491153-003-07-9
CC(C)(O)c1ccccc1-c1ccc2nc(\C=C\c3ccc(cc3)C(F)(F)F)[nH]c2c1,0.2756932079792022,BRD-K00003237-001-01-9
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0.2756847143173218,BRD-A91008255-003-24-8
CCCCCOc1ccc(cc1)-c1cc(no1)-c1ccc(cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)c1ccc(O)c(OS(O)(=O)=O)c1)[C@H](O)CC(N)=O,0.2756511270999908,BRD-K40407248-236-01-6
C[C@@H](CN1CCCCC1)C(=O)c1ccc(C)cc1 |r|,0.275363028049469,BRD-A27732521-003-08-3
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,0.274879902601242,BRD-K64614248-001-13-9
Cc1nccc2c3ccccc3[nH]c12,0.2747842669486999,BRD-K12630395-001-14-9
"[H][C@@]12CC=C(n3cnc4ccccc34)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C |t:3,27|",0.2747022211551666,BRD-K00004319-001-01-9
CC(C)N1Cc2cc(ccc2N(CCN2CCC(=CC2)c2c[nH]c3cc(F)ccc23)S1(=O)=O)S(C)(=O)=O |c:18|,0.2745091617107391,BRD-K08534264-001-01-4
CN1CCN(Cc2ccc(cc2)-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)CC1,0.2743889987468719,BRD-K66908976-001-01-8
Fc1ccc(cc1)C(=O)NCCN1CCC(CC1)n1c2ccc(Cl)cc2[nH]c1=O,0.2740685045719147,BRD-K50055394-001-03-6
CC(C)(CCCCCCCCCCC(C)(C)CC(O)=O)CC(O)=O,0.2734044194221496,BRD-K92908289-001-01-8
COc1cc2C[C@H](C)[C@H](C)Cc3cc4OCOc4c(OC)c3-c2c(OC)c1OC |r|,0.2733525931835174,BRD-K00003711-001-01-9
O=c1cccc2[C@@H]3C[C@@H](CN(CCN4C[C@@H]5C[C@H](C4)c4cccc(=O)n4C5)C3)Cn12,0.2733160257339477,BRD-K17751100-001-02-9
Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,0.2731455266475677,BRD-K29066607-001-02-9
CCCCCC\C=C/CCCCCCCC(O)=O,0.2726611793041229,BRD-K91356052-001-04-0
CC(C)(C)Cn1c(N)nc2ccc(nc12)-c1nc([nH]c1-c1ccc(F)cc1)C(C)(C)C,0.2723250091075897,BRD-K59227464-334-02-4
CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc12 |&1:5|,0.2722616195678711,BRD-A16311756-003-08-5
COc1cccc(c1)C(=O)CCN[C@@H](C)[C@H](O)c1ccccc1,0.2721367180347442,BRD-K73027814-003-01-0
"CCCCN(CCCC)C[C@@H](O)c1cc(Cl)cc2\C(=C/c3ccc(Cl)cc3)c3cc(Cl)ccc3-c12 |&1:10,r|",0.2720069587230682,BRD-A05926236-001-04-6
"CCc1noc(C)c1-c1[nH]c2ccccc2c1[C@@H](O)CN(C)C |&1:17,r|",0.2710662484169006,BRD-A92448440-001-01-3
"CCCCN1CCC[C@@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC |&1:8,r|",0.2706332206726074,BRD-A71262238-001-08-4
OS(=O)(=O)c1ccc2nc([nH]c2c1)-c1ccccc1,0.2705928981304168,BRD-K02729857-001-01-9
CC(C)c1ccc(C)c2c(cc(C)c2c1)S(O)(=O)=O,0.2699922621250152,BRD-K80043866-236-01-1
Ic1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)CC1,0.2696584165096283,BRD-K62537556-001-02-5
CCC(=O)N1CCOc2c(C1)cc(cc2OC[C@H]1CCCN(C)C1)-c1ccc(OC)c(OC)c1,0.2695852220058441,BRD-K57090026-001-04-9
COc1cc(cc(OC)c1OC)-c1cc(cnc1N)-c1cccc(O)c1,0.2686280608177185,BRD-K58568447-001-03-7
COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4,0.2684997320175171,BRD-K99621550-300-01-8
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,0.2683350741863251,BRD-K76775527-001-30-2
Clc1ccccc1CNC[C@H]1CC[C@H](CNCc2ccccc2Cl)CC1 |r|,0.2678430378437042,BRD-K77012840-300-02-9
"O=C(O[C@H]1CN2CCC1CC2)c1ccccc1 |&1:3,r|",0.2661698758602142,BRD-A45929034-001-09-5
"CS(=O)(=O)Nc1c(O)ccc2[C@H](CCCc12)C1=NCCN1 |&1:11,r,t:18|",0.2660349011421203,BRD-K00004225-004-01-9
OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N,0.2653913497924804,BRD-K66937583-001-01-2
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(NCCc2ccccc2)nc2CCN(Cc3ccccc3)Cc12,0.265039324760437,BRD-K35772771-001-02-1
[H][C@]1(Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](C)NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(N)=N)NC1=O)C(N)=O)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O,0.2638932466506958,BRD-K00003298-001-01-9
CN(C)CC\C=C1\c2ccccc2COc2ccccc12,0.2631482779979706,BRD-K37694030-003-12-7
Cc1ccc(cc1O)[N+]([O-])=O,0.2630817890167236,BRD-K22327730-001-02-9
CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@H]3CC[C@]12C |t:16|,0.2629834711551666,BRD-K28343777-001-01-6
"CC(C)NC[C@@H](O)COc1ccc(NC(C)=O)cc1 |&1:5,r|",0.2629826962947845,BRD-A41304429-001-17-1
NC(=O)N\N=C\c1ccc(Oc2ccc(F)cc2)cc1,0.2624160051345825,BRD-K70912147-001-01-8
"CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C |&1:9,r|",0.2623538672924042,BRD-K00003636-001-01-9
O=C(N1CCN(CC2CC2)CC1)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,0.2623157203197479,BRD-K00003136-001-01-9
"COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)[C@H]1COc2ccccc2O1 |&1:23,r|",0.2616003155708313,BRD-K01825125-066-05-9
Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1ccc(F)cc1,0.2615061402320862,BRD-K32501161-300-07-0
N[C@@H](COC(N)=O)Cc1ccccc1,0.2609318196773529,BRD-K00004707-001-01-9
OC[C@H]1O[C@@H](Nc2ccc(cc2)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,0.2608493566513061,BRD-K00004531-001-01-9
CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1,0.2606925368309021,BRD-K13314656-001-02-9
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc23)cc1,0.2606922090053558,BRD-K04704168-003-15-0
CC(C)(C)c1cc(C=C(C#N)C#N)cc(c1O)C(C)(C)C,0.2606246173381805,BRD-K40255344-001-17-6
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0.2605564296245575,BRD-K28217197-001-01-4
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |t:9|,0.2604671120643616,BRD-K43880410-001-16-9
CCCCCCCCCCCCCCCCCC[S+](CCC)c1ccccc1C(=O)OCC,0.2602843046188354,BRD-K10226125-245-01-5
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc23)CC1 |c:18|,0.259795218706131,BRD-K43786866-300-02-3
NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O)OC(=O)NCCN)c1ccccc1,0.259011447429657,BRD-K59715032-362-02-9
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,0.2587079703807831,BRD-K62326629-001-20-8
Oc1cc2CCCN(Cc2cc1O)C(=S)NCCc1ccc(Cl)cc1,0.2582778930664062,BRD-K44849676-001-11-3
COc1ccccc1NC(=O)OCC1CCN(CC1)C(=O)OC(C)(C)C,0.2581414580345154,BRD-K36485341-001-01-2
C[C@@H]1C(=O)[C@H]2O[C@H]2C(=O)C1=O |&1:1|,0.2578930556774139,BRD-K00024725-001-01-9
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,0.2577506303787231,BRD-K42805893-001-04-9
COc1ccc(C[C@H]2NCCc3cc(OC)c(OC)cc23)cc1OC |&1:7|,0.2576472461223602,BRD-K01825583-003-03-9
C1CN2Cc3ccccc3N=C2C1 |c:11|,0.2562186121940613,BRD-K13819402-003-10-2
[O-][N+](=O)c1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,0.2561262547969818,BRD-K45519571-001-02-6
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,0.2557628750801086,BRD-K55705469-065-01-0
Clc1ccc(NC(=O)Nc2cccc(c2)-c2cccc(n2)N2CCCC2)cc1,0.2556270956993103,BRD-K33502629-001-01-0
CN([C@@H]1CCc2c(CC(O)=O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1,0.2549193799495697,BRD-K00003199-001-01-9
CC1(N)CCN(CC1)c1cccnc1NC(=O)c1nc(cnc1N)-c1ncccc1C(F)(F)F,0.2546914219856262,BRD-K00003425-001-01-9
C1CN=C(N1)Sc1c[nH]c2ccccc12 |c:2|,0.2545257806777954,BRD-K00004663-001-01-9
CCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,0.2543772459030151,BRD-K05361803-001-03-9
CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc12,0.2542145550251007,BRD-K29542628-001-03-9
COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)cc1OC,0.2536213994026184,BRD-K53523901-001-05-1
O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1 |&1:16|,0.2534767091274261,BRD-K01826803-003-03-9
CN1CCN(CC1)C(c1ccccc1)c1ccccc1,0.2533504962921142,BRD-K79501723-001-04-6
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1 |c:57|,0.2514593005180359,BRD-K62391742-001-08-9
OC(=O)c1ccc(cc1)-n1nc(nc1-c1ccccc1O)-c1ccccc1O,0.2513220608234405,BRD-K97010173-001-04-1
C[C@@H](CN)c1ccc(cc1)-c1c(O)cc(C)c2[nH]c(=O)c3sccc3c12,0.2512654066085815,BRD-K38018935-001-01-1
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.2509310245513916,BRD-K30652337-004-03-9
CC(C)(O)c1ccc2n(cnc2c1)-c1cccc(c1)-c1ccccc1C#N,0.2503553032875061,BRD-K00004548-001-01-9
COc1cc(OC)cc(\C=C\c2ccc(O)cc2)c1,0.2494751214981079,BRD-K92870997-001-16-9
CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1 |&1:5|,0.2487919628620147,BRD-K01825159-050-02-9
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0.2483691424131393,BRD-K02900412-001-11-3
"OC[C@H]1O[C@@H](Oc2cccc3c(-c4c5cccc(O[C@H]6O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)c5c(O)c5c(O)cc(cc45)C(O)=O)c4cc(cc(O)c4c(O)c23)C(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:19,&4:21,&5:24,&6:26,&7:28,&8:56,&9:58,&10:60,r|",0.2477373331785202,BRD-A53504839-001-01-9
CNCCC=C1c2ccccc2CCc2ccccc12,0.247409239411354,BRD-K91263825-003-23-9
FC(F)(F)c1ccc(nc1Cl)N1CCNCC1,0.247070237994194,BRD-K07409305-001-01-1
"OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O |a:2,4,6,7,9,11,13,14,16,21,25,28,30,32,&1:18|",0.2469127029180526,BRD-A32796301-001-01-6
NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc2OCOc2c1)-c1ccccn1,0.2459741532802581,BRD-K67298865-001-08-2
CN1CCN(CC1)C(=O)c1nc2ccc(Cl)cc2[nH]1,0.2455358952283859,BRD-K15086322-050-02-1
CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccccc1,0.245165154337883,BRD-K93806173-003-01-8
