SMILES,PUBCHEM_ACTIVITY_OUTCOME
CCC1=CC=C(C=C1)C2=NN(C(=O)CC2)CCC(=O)NC(C)C3=CC4=C(C=C3)OCCO4,0
C1=CC=C(C=C1)/C(=N/S(=O)(=O)C2=CC=CC=C2)/NC3=CC=CC(=C3)C(=O)O,0
CN1C(=O)CC(C1=O)N2CCN(CC2)C3=CC=CC=C3OC,0
CC1=C(C(NC(=O)N1)C2=CC(=C(C=C2)OCC(=O)OC)OC)C(=O)NCC3=CC=CC=C3,0
CCCCC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NS(=O)(=O)C,0
CC1=C(C=C(C=C1)NC(=O)COC(=O)C2=CC=C(O2)C)S(=O)(=O)N3CCCCC3,0
CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)Br)CC3=NN=C(S3)N,0
CC1=CC(=C(C=C1)C)NS(=O)(=O)C2=CC3=C4C(=C2)CC(=O)N4CCC3,0
C=CCOC1=CC=CC=C1CN2CCC(CC2)C(=O)NC3=CC=CC(=C3)C4=CC=NN4,0
CC1=C(NC2=C1C=C(C=C2)C3=NN=C(O3)SCC(=O)N4CCCC5=CC=CC=C54)C,0
C1CCN(CC1)C2=CC(=C(C=C2)C(=O)O)O,0
CC1=CC=CC=C1OCCNC2=C(C=CC(=C2)N3CCCCC3)[N+](=O)[O-],0
C1CCN(CC1)C(=O)CN2C3=CC=CC=C3N=N2,0
CCCN1C(=C(C=N1)CN2CCN(C(C2)CCO)CCC3=CC=CC=C3)C,0
CC1CN(CC(O1)C)S(=O)(=O)C2=CC=CC(=C2)C3=CSC(=N3)C4=CC=CC=C4,0
CNC(=S)NC1=C(C=CC(=C1)C(F)(F)F)Cl,0
CC1=C(SC2=NC=NC(=C12)NC3=CC=C(C=C3)O)C,0
CC(C)NCC(CN1C2=CC=CC=C2C3=C1C4=C(CC3)N(N=C4)C5=CC=CC=C5)O,0
COC1=CC(=C(C=C1)OC)N2C(=C(C3=NC4=CC=CC=C4N=C32)C(=O)NCC5CCCO5)N,0
CCCCN1C(=NN=C1SCC(=O)NC2=NN=C(S2)C)C3=C(OC=C3)C,0
CCOC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(=O)C)[N+](=O)[O-],0
C1=CC=C2C(=C1)N=C(N2CC(=O)C3=CC=C(C=C3)F)NCCCO.Br,0
CC1=CC=CC=C1C(=O)NC2=NN=C(O2)C3=CC=CO3,0
CC(C(=O)NC1=C(C=C(C=C1)F)Cl)OC(=O)CN2C(=O)C3=CC=CC=C3C(=O)N2,0
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)COC3=NC=NC4=CC=CC=C43,0
CC1=CC(=C(C=C1)C)C2=NN(C(=O)C=C2)CC3=C(C=C(C=C3)F)Cl,0
CCC1=CC(=CC=C1)NC(=O)CCCSC2=NC3=CC=CC=C3N2,0
COC1=C(C=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CO3)[N+](=O)[O-],0
C/C(=N/NC(=O)C1=CC=C(S1)Br)/C2=CN=CC=C2,0
CC1=CC=C(C=C1)S(=O)(=O)C/C(=N/OC)/C2=CC=C(C=C2)OC,0
C1=CC=C(C=C1)CSC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)NO,0
CCC1=CC=C(C=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC4=C(C=C3)NC(=O)C=C4,0
CC1=CC=C(C=C1)S(=O)(=O)N2C[C@@H]3[C@H](C[C@H]2C4=CC=CC5=CC=CC=C54)N([C@@H](CC3=O)C6=CC=C(C=C6)Cl)S(=O)(=O)C7=CC=C(C=C7)C,0
CN(CC(=O)NC1CCCC1)S(=O)(=O)C2=CN=CN2,0
CC1=C(N=C(O1)C2=CC=C(C=C2)SC)CN3CCCCC3C4=CN=CC=C4,0
CCCC(=O)NC1=CC(=CC=C1)NC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])Cl,0
CC(=O)CC1=NSC(=N1)NC2=CC=C(C=C2)F,0
C1=CC2=C(C(=C1)OC3=CC=C(C=C3)Cl)C(=O)N(C2=O)C4=CC=C(C=C4)C(=O)O,0
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N/N=C/C3=CC=CC=C3OC,0
C1=CC=C(C=C1)C2=CC3=C(S2)N=CN(C3=O)N4C=CC=C4,0
CN(C)CC1=NC2=CC=CC=C2C(=O)N1CC3=NC(=CS3)C4=CC(=CC=C4)[N+](=O)[O-],0
CCOC(=O)C1=C(SC2=C1CC(NC2(C)C)(C)C)NC(=O)COC3=CC=CC=C3F,0
CC1=C(C=C(C=C1)Cl)N2CCN(CC2)S(=O)(=O)C3=CC=C(O3)C4=NNC(=O)C=C4,0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NS(=O)(=O)C3=CC=CC(=C3)C(=O)O,0
CC(=O)NC1=CC(=C(C=C1)N2CCOCC2)S(=O)(=O)NC3=CC=CC=C3Cl,0
C1CN(CCC1CNC(=O)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=C(C=C3)[N+](=O)[O-],0
CCC1=C(N2C=CC=C(C2=N1)OCCOC3=CC=CC=C3)N(C)C(=O)C4=CC=CS4,0
C1=CC(=CC(=C1)OCC2=CN3C=CC=NC3=N2)[N+](=O)[O-],0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=NNC3=S)C4=CC=CC=C4Cl,0
CC1=C(C(N2C(=NC=N2)N1)C3=C(C=CC(=C3)OC)OC)C(=O)C,0
CC1=NC(=C(S1)C(=O)N/N=C(/C2=CC=CC=N2)\N)C(F)(F)F,0
C1CN2C(=C3C=CC(=CC3=N2)C(F)(F)F)C(=N1)C4=CC(=C(C(=C4)Cl)N)Cl,0
CN1CCN(CC1)C(=O)CC2=CC(=C(C=C2)OC)OC.Cl,0
CCN(CC)C(=O)C1CCCN(C1)C2=CC=C(C=C2)[N+](=O)[O-],0
C1CC1C(=O)NC2=CC=CC(=C2)C(=O)NCC3=CC=CC=C3,0
COCCCNC(=O)CN(C1=CC(=C(C=C1)Cl)Cl)S(=O)(=O)C,0
C1=CC=C(C=C1)C(=O)NCCOC2=CC=CC=C2,0
COC1=C(C=C(C=C1)NC2=NC(=NC(=N2)OC)OC)Cl,0
C1=CC=C(C=C1)CNC(=O)C2=CNC3=CC=CC=C3C2=O,0
CC(C(=O)N1CCCCC1)NC(=O)C2=CN=CC=C2,0
C1C=CCN1C2CN(S(=O)(=O)C2)CC3=CC=CC=C3,0
CCCC(=O)NCCC1=CC=C(C=C1)F,0
CC1=CC(=C(C(=O)O1)C(=O)/C=C/C2=C(C=C(C=C2)OC)OC)O,0
CC(C)CCNC(=O)CN(CC1CCCO1)C(=O)CCC(=O)NC2=CC=CC=N2,0
CC(CC(=O)NC1=CC(=C(C=C1)F)[N+](=O)[O-])C2=CC=CC=C2,0
CCCCNC(=S)NCC(C1=CC=CC=C1)C2=CNC3=CC=CC=C32,0
CC1=C(C(=CC=C1)N2CCN(CC2)C(=S)NCCC3=CC=CC=C3)C,0
CC1=CC(=C(C(=C1)C)S(=O)(=O)N2CCCCC2CCNC(=O)C(=O)NCC3=CN=CC=C3)C,0
