smiles,PUBCHEM_ACTIVITY_OUTCOME,broad_id
c1cc(ccn1)-c1nc2ccc(cc2[nH]1)-c1ccc2nc([nH]c2c1)-c1ccncc1,0.009391832165420055,BRD-K77897005-001-02-9
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0.009389902465045452,BRD-K17205817-001-08-9
Cn1c2cc(sc2c2cnn(Cc3cccc(N)c3)c(=O)c12)[S@@](C)=O |r|,0.009388430044054985,BRD-K01826017-001-02-9
COc1ccc2cc(ccc2c1)-c1[nH]c(nc1-c1ccncc1)-c1ccc(cc1)[S@@](C)=O |r|,0.009388323873281479,BRD-A92800748-001-05-5
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,0.009385264478623869,BRD-K98765504-001-01-5
CN1C(=O)N(C(=O)[C@@]1(C)Cc1ccc(Br)cc1)c1cc(Cl)cc(Cl)c1,0.009380880743265152,BRD-K64880136-001-02-6
Nc1c2CCCCc2nc2ccccc12,0.009379099123179913,BRD-K81473089-003-24-6
OS(=O)(=O)c1ccc2nc([nH]c2c1)-c1ccccc1,0.009378266520798206,BRD-K02729857-001-01-9
Cc1cc(C)c(\C=C2/C(=O)Nc3ccccc23)[nH]1,0.009376884438097477,BRD-K63504947-001-15-4
"C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCC[S@@](=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31 |a:1,4,5,6,9,11,&1:21|",0.0093760434538126,BRD-A85667082-001-10-1
COc1ccc2[nH]c3c(nccc3c2c1)-c1cccc2ccccc12,0.009375333786010742,BRD-K28571773-001-01-6
O=c1[nH]c(=O)c2ccccc2o1,0.009372592903673649,BRD-K13238618-001-06-9
CCN1CCN(CC1)C(=O)Cc1ccc(Nc2ncc(F)c(Nc3ccc(cc3)C(=O)Nc3ccccc3Cl)n2)cc1,0.009371641092002392,BRD-K53561341-001-09-1
Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,0.009370791725814342,BRD-K29066607-001-02-9
CC[C@](COC(=O)c1cc(OC)c(OC)c(OC)c1)(N(C)C)c1ccccc1 |&1:2|,0.009360386058688164,BRD-K00003635-050-01-9
CC(C)(O)[C@H]1CC[C@@H](CC1)Nc1ccc2ncc(-c3cccc(c3)C(F)(F)F)n2n1 |r|,0.009359143674373628,BRD-K00005239-001-01-9
COc1ccc2NC(=O)[C@@]3(C[C@H]3c3ccc4c(\C=C\c5ccc(CN6C[C@H](C)O[C@H](C)C6)cc5)[nH]nc4c3)c2c1,0.009353097528219223,BRD-K27040396-051-02-9
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O |c:4|,0.009352399967610836,BRD-K71879491-001-51-5
COC(=O)CCC(=O)CN,0.009351573884487152,BRD-K01292611-003-17-8
C[C@H](NC[C@H](O)CP(O)(=O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1,0.00935043767094612,BRD-K00004232-003-02-9
O[C@@](CCN1CCCCC1)(C1CCCCC1)c1ccccc1 |&1:1|,0.0093503063544631,BRD-K00003691-003-01-9
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,0.009347475133836271,BRD-K03336321-001-02-9
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)\C=C\c1ccc(cc1)C(O)=O,0.009345827624201776,BRD-K71487808-001-03-6
C[C@@H](CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)NCCc1cnc[nH]1 |&1:1|,0.009343921206891537,BRD-K01825665-332-02-9
CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)Nc1cc(-c2cnn3CC(C)(C)Cc23)c(Cl)cn1,0.009340624324977398,BRD-K00003106-001-01-9
COc1cc2CC[n+]3cc4c(OC)c(OC)ccc4cc3-c2cc1OC,0.00934015214443207,BRD-K58466253-003-15-9
CN1CCC(CC1)Nc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,0.009336406365036964,BRD-K70914287-300-02-8
OC(=O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3CCCCc3ccc12,0.00933382287621498,BRD-K00003192-001-01-9
"C[C@H]1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O |&1:1,r|",0.009330146946012974,BRD-A61793559-001-15-6
C[N+](C)([O-])CCNc1ccc(NCC[N+](C)(C)[O-])c2C(=O)c3c(O)ccc(O)c3C(=O)c12,0.009329820983111858,BRD-K00003159-300-01-9
CCn1cc(c(n1)-c1ccc(NC(=O)N(C)C)cc1)-c1ccnc2[nH]c(cc12)-c1cccc(CN(C)C)c1,0.009328467771410942,BRD-K36740062-001-07-9
CN1Cc2c(ncn2-c2ccsc2C1=O)C(=O)OC(C)(C)C,0.009324255399405956,BRD-K80778372-001-03-3
CNCc1cc(-c2ccccc2F)n(c1)S(=O)(=O)c1cccnc1,0.0093198474496603,BRD-K32768103-001-04-9
Oc1ccc(cc1NC(=O)Nc1cc(ccc1O)C(F)(F)F)C(F)(F)F,0.009318473748862743,BRD-K73738482-001-02-5
OCCCNc1cc(ccn1)-c1ccnc(Nc2cccc(Cl)c2)n1,0.009316290728747843,BRD-K79090631-001-23-9
FC(F)(F)c1ccc(N2CCCCC2)c(NC(=O)c2ccncc2)c1,0.009315965697169304,BRD-K62621335-001-03-9
OS(=O)(=O)Oc1ccc(cc1)C(c1ccc(OS(O)(=O)=O)cc1)c1ccccn1,0.009312558919191359,BRD-K77251551-304-03-9
CSc1ccc(cc1)C(=O)\C=C\c1cc(C)c(OC(C)(C)C(O)=O)c(C)c1,0.009311605244874954,BRD-K03165895-001-01-9
NC(=O)NO,0.009311157278716564,BRD-K51747290-001-12-3
C[C@@H](NC(=O)[C@@H]1CSCN1C(=O)c1ccccc1)c1ccccc1,0.009308117441833021,BRD-K00004000-001-01-9
CC(C)C[C@H](NC(=O)Cn1cc(C(=O)C(F)(F)F)c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc12)C(O)=O,0.009307814761996271,BRD-K07788774-001-01-0
"Cc1oc(nc1CCOc1ccc(C[C@@H]2SC(=O)NC2=O)c2sccc12)-c1ccccc1 |&1:14,r|",0.00929909944534302,BRD-K00004306-001-01-9
CCCCCCCCCCCCOS(O)(=O)=O,0.009291230700910091,BRD-K05680146-001-01-2
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.009288540109992027,BRD-K50938786-311-12-9
C(Nc1ncccn1)c1ccc(CNc2ncccn2)cc1,0.009287701919674872,BRD-K25143390-001-01-0
CCCCn1c(CN(Cc2ccc3OCOc3c2)Cc2ccc3OCOc3c2)c(nc1-c1ccccc1)-c1ccccc1,0.00928646419197321,BRD-K17539220-001-01-5
Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc12,0.0092846704646945,BRD-K85046107-003-03-9
COc1ccc(cc1OC)C(=O)Nc1sc2CCCCc2c1C(N)=O,0.00928441621363163,BRD-K81376179-001-04-8
"Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1 |&1:9,r|",0.00928297359496355,BRD-A94709349-001-08-3
COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc23)c1C,0.009282596409320831,BRD-K14661019-001-02-9
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0.009281359612941742,BRD-K09821361-066-24-1
CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12 |t:8|,0.009281153790652752,BRD-K18895904-001-16-1
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc12,0.009278624318540095,BRD-K42948882-305-02-9
OCCNC(=O)\C=C\c1ccccc1,0.00927763432264328,BRD-K76021681-001-02-2
Oc1c(C(=O)C2CC2)c(=O)[nH]c2cc(Cl)ccc12,0.009269323199987413,BRD-K10176267-001-03-3
"CC[C@@](O)(c1ccccc1)c1cccc(c1)C(F)(F)F |&1:2,r|",0.00926925241947174,BRD-A44181516-001-01-8
C[S@@](=O)CCCCN=C=S |r|,0.009269195608794691,BRD-A58955223-001-03-8
COc1ccc(cc1OC)-c1cc2nccn2c(Nc2ncccc2C(N)=O)n1,0.009268723428249359,BRD-K53281329-300-01-5
O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1,0.00926749687641859,BRD-K86718786-001-01-7
CON(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,0.009267185814678669,BRD-K53913008-001-01-5
OC(=O)Cc1nn(Cc2nc3cc(ccc3s2)C(F)(F)F)c(=O)c2ccccc12,0.009264910593628885,BRD-K47710001-001-03-7
CC(=O)Nc1ncc(s1)[N+]([O-])=O,0.009263837710022926,BRD-K39467894-001-05-9
Nc1nc2cc(ccc2o1)-c1ccc2ncc(C(=O)N3CCOCC3)n2c1,0.00926237553358078,BRD-K73877023-001-01-9
Nc1nccc(n1)-c1c(ncn1C1CCCCC1)-c1ccc(F)cc1,0.009262367151677608,BRD-K96295391-300-01-7
CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,0.009261211380362509,BRD-K70504253-001-01-3
CC(C)[C@H](N1Cc2ccccc2C1=O)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(cc1)-c1scnc1C,0.009260271675884724,BRD-K00005338-001-01-9
"OC(=O)CCCC[C@H]1CCSS1 |&1:7,r|",0.009253318421542645,BRD-A16347691-001-13-1
"[O-][N+](=O)c1ccc(\C=N\N2C[C@@H](CN3CCOCC3)OC2=O)o1 |&1:11,r|",0.009253252297639849,BRD-K01824979-003-03-9
COc1ccc(CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)c(OC)c1OC,0.009252303279936314,BRD-K62858456-001-01-8
Oc1nc(Cc2ccccn2)nc2n(ncc12)C1CCOCC1,0.009251661598682405,BRD-K00003120-001-01-9
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,0.009235922247171402,BRD-K93240442-001-09-9
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4c(CCNC(C)C)c3Cn1c2=O,0.009227722883224487,BRD-K00003160-003-01-9
Nc1nccc(Oc2ccc(NC(=O)c3cn(COP(O)(O)=O)cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,0.009224697947502136,BRD-K81026553-234-01-8
CN(Cc1ccc(cc1)C(C)(C)C)Cc1cccc2ccccc12,0.009223721921443941,BRD-K90630139-003-05-9
Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](O)c1ccccc1)C2=O)C(O)=O |t:9|,0.009223452769219877,BRD-K27130738-236-14-1
Cn1ccc2cc3N(CCc3cc12)C(=O)Nc1cccnc1,0.009221909567713736,BRD-K36395411-003-03-0
C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@H]1c2ccccc2-c2ccccc2N(C)C1=O,0.00922038033604622,BRD-K04622161-001-04-9
COc1cc2CCN(C(=O)Nc3cc(F)cc(c3)-c3cccnc3)c2cc1C(F)(F)F,0.009218006394803524,BRD-K15424032-001-04-4
C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(nc12)-c1cnn(C)c1,0.009216499514877796,BRD-K98028353-001-02-8
CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(O)=O,0.009216221049427986,BRD-K05717154-001-02-9
"OCCN[C@H]1CCCc2c1[nH]c1ccc(cc21)-c1ccccc1 |&1:4,r|",0.009212872944772243,BRD-A25043798-001-02-9
COc1cc(OC)nc(O[C@H](C(O)=O)C(OC)(c2ccccc2)c2ccccc2)n1,0.009211324155330658,BRD-K54863166-001-01-9
CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,0.009208770468831062,BRD-K99545815-001-07-9
"Clc1ccc([C@@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1 |&1:5,r|",0.009206155315041542,BRD-K01825659-008-03-9
CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n2c(nc4ccccc24)n(-c2c(C)cccc2C)c3=O)cc1,0.009205467998981476,BRD-K34362291-001-02-9
Clc1ccc(s1)C(=O)NC[C@H]1CN(C(=O)O1)c1ccc(cc1)N1CCOCC1=O,0.009205050766468048,BRD-K37130656-001-03-8
COc1cc(N2CCOCC2)c(NC(=O)C=C)cc1Nc1nccc(n1)-n1cc(CN(C)C)c(n1)-c1ccccc1,0.009204446338117123,BRD-K00003501-001-01-9
CC(C)(C)c1cc(\C=C(/C#N)C(N)=S)cc(c1O)C(C)(C)C,0.009202758781611921,BRD-K59469039-001-09-8
O[C@@H](CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,0.00919890683144331,BRD-K42260897-001-08-4
COc1ncc(cc1NS(C)(=O)=O)-c1nc(nc2c(CN3CCC(CC3)C(C)(C)O)cc(F)cc12)N1CCOCC1,0.009197165258228779,BRD-K00004592-001-01-9
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1 |c:6|,0.009193454869091509,BRD-K03095347-001-06-1
Fc1ccc(nc1)-c1noc(n1)-c1cc(F)cc(c1)C#N,0.009191835299134254,BRD-K61043483-001-01-5
Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CN(Cc1cccc(F)c1)C2=O)c1ccccc1,0.009189060889184477,BRD-K45662124-050-02-3
"CC[C@]1(NC(=O)N(C)C1=O)c1ccccc1 |&1:2,r|",0.00918726809322834,BRD-A83937277-001-10-5
N[C@H](CN1CC(F)(F)CCC1=O)CC(=O)N1CCc2c(C1)nc(nc2C(F)(F)F)C(F)(F)F,0.009185131639242172,BRD-K00003182-001-01-9
COc1ccccc1C(=O)Nc1cc2n(C)c(=O)n(C)c2cc1N1CCCC1,0.009182602167129515,BRD-K13106865-001-01-7
CCC1(Cc2ccccc2O1)C1=NCCN1,0.009181639179587364,BRD-A10739734-003-10-6
CC1=C([C@@H](Oc2ccc(O)cc12)c1ccc(OCCN2CC(CF)C2)cc1)c1cccc(O)c1 |t:1|,0.009180603548884392,BRD-K00003101-001-02-9
O=C(Nc1ccccc1)OC[C@@H](CN1CCCCC1)OC(=O)Nc1ccccc1 |&1:11|,0.009180569089949131,BRD-A30693873-003-11-0
CCOc1ccc2NC(C)(C)C=C(C)c2c1 |t:11|,0.009175698272883892,BRD-K56792340-001-14-9
CC1(C)Cc2c(sc(NC(=O)c3cc[nH]n3)c2C(N)=O)C(C)(C)O1,0.009173912927508354,BRD-K00003095-001-01-9
CN([C@@H](CN1CCCC1)c1ccc(cc1)-c1cccc(c1)C(N)=O)C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc12,0.009171363897621632,BRD-K36697397-003-02-9
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O,0.009170281700789928,BRD-K49807096-003-16-3
"COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)N[C@@H](C)c1nccs1 |&1:27,r|",0.009169514290988444,BRD-A88787317-001-02-9
CCN1CCC[C@@H](C1)OC(=O)C(c1ccccc1)c1ccccc1 |&1:6|,0.009162364527583122,BRD-A97479839-003-13-3
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.009157240390777588,BRD-K23403298-003-01-9
Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1 |&1:7|,0.0091543635353446,BRD-A70649075-008-30-8
CC[C@H]1NC(=O)N(C1=O)c1ccc(Oc2ccc(C)c(OC)c2)nc1,0.009152257815003395,BRD-K00005330-001-01-9
Clc1cccc(c1)N1CCN(Cc2cncn2Cc2ccc(cc2)C#N)CC1=O,0.009150839410722256,BRD-K10958118-003-01-5
CN[C@H](CC(O)=O)C(O)=O,0.009146335534751415,BRD-K62414032-001-13-8
"C[C@@H](C(O)=O)c1ccc(s1)C(=O)c1ccccc1 |&1:1,r|",0.009143414907157421,BRD-A72988804-001-11-1
CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F,0.009143388830125332,BRD-K71696703-001-08-7
C1CC1c1cc(Nc2ccnc(Nc3ccc4nc[nH]c4c3)n2)[nH]n1,0.009143384173512459,BRD-K17511755-001-02-9
C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1 |&2:1|,0.009143197908997536,BRD-A10662413-043-11-2
CC(=O)O[Pt](N)(Cl)(Cl)(NC1CCCCC1)OC(C)=O,0.009142935276031494,BRD-K42497885-001-01-1
"CCCC[C@]1(Cc2cc(OCCCC(O)=O)c(Cl)c(Cl)c2C1=O)C1CCCC1 |&1:4,r|",0.009136872366070749,BRD-A39255369-001-03-1
"CC[S@](=O)c1nc(cc(n1)C(F)(F)F)-c1cccc(OCc2ccccc2)c1 |&1:2,r|",0.009136751294136049,BRD-K00004305-001-01-9
CC(C)S(=O)(=O)NC[C@H](C)c1ccc(cc1)-c1ccc(CCNS(C)(=O)=O)cc1,0.009134446270763874,BRD-K42981054-001-02-9
COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1,0.009129864163696766,BRD-K70329400-001-02-5
Oc1ccc2ccccc2c1\C=N\S(=O)(=O)c1cccs1,0.009128211997449398,BRD-K13049524-001-04-6
CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,0.0091270562261343,BRD-K66956375-001-11-3
CCn1nc(nc1-c1cnc(N)c(n1)-c1nnc(o1)C(C)(C)C)C1CCN(CC1)C(=O)CCO,0.009123171679675579,BRD-K82894950-001-01-0
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,0.00911634974181652,BRD-K00004549-001-01-9
CCc1ccc2c(nc(=O)n(CC)c2n1)-c1cccc(Cl)c1,0.009104181081056595,BRD-K12932420-001-03-1
NC(=N)Nc1nc(CSCC\C(N)=N/S(N)(=O)=O)cs1,0.009102094918489456,BRD-K00673382-001-17-1
COc1ccccc1S(=O)(=O)Nc1ccc2NC(=O)N(C)Cc2c1,0.009100285358726978,BRD-K13094524-001-04-2
Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1cnc[nH]1,0.009095896035432816,BRD-K49669041-001-08-4
OC(=O)C(Cc1ccccc1[N+]([O-])=O)=NNc1nc(cs1)-c1ccc(Cl)c(Cl)c1,0.009085487574338913,BRD-K00004308-001-01-9
"CC1(C)CN2C(CS\C(NC3CCCCC3)=N\C3CCCCC3)=CSC2=N1 |c:24,28|",0.009079249575734137,BRD-K73499906-300-02-9
N[C@@H](CCC(=O)N[C@@H](CS[N+][O-])C(=O)NCC(O)=O)C(O)=O,0.00907419715076685,BRD-K00024724-001-01-9
"CCOC(=O)O[C@@H](C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1 |&1:6,r,t:9|",0.009071465581655502,BRD-A39172021-001-14-5
"COc1ccc([C@H]2CC(=NCCS2)c2c(O)cc(C)oc2=O)c(OC)c1 |&1:6,r,c:8|",0.009062652476131916,BRD-A54927599-001-17-7
CN1CCCC1=O,0.009062271565198898,BRD-K52732207-001-01-9
OC(=O)C1(CC1)c1ccc(c(F)c1)-c1ccc(Cl)c(Cl)c1,0.009061085060238838,BRD-K34508702-001-02-4
Cc1ccc(NC(=O)c2ccnc(c2)C(F)(F)F)cc1-c1cc(OCCO)nc(c1)N1CCOCC1,0.009058521129190922,BRD-K00003107-001-01-9
CCC[C@H](Nc1nc(ncc1C)-c1ccc(NC(=O)NCC)c(OC)c1)c1cccnc1,0.009056852199137209,BRD-K23363278-001-02-1
"C[C@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc12 |&1:1,r|",0.00905350223183632,BRD-K00003339-001-01-9
"C[C@@H](C(O)=O)c1ccc-2c(Cc3ccccc-23)c1 |&1:1,r|",0.009053322486579418,BRD-A94965935-001-01-6
CN=C(NCCSCc1csc(NC(N)=N)n1)NC#N,0.00905115343630314,BRD-K11107424-001-02-9
"C[C@@H](CN(C(C)=O)c1c(I)cc(I)c(N)c1I)C(O)=O |&1:1,r|",0.00905099883675575,BRD-A37492983-001-10-3
"C[C@H](NC[C@H](O)CP(O)(=O)CC1CCCCC1)c1ccc(Cl)c(Cl)c1 |a:1,4,&1:7|",0.00905059278011322,BRD-A74208568-003-02-3
Cc1ncc(n1C)[N+]([O-])=O,0.009049699641764164,BRD-K72728560-001-01-4
Cn1c(COC(N)=O)ncc1[N+]([O-])=O,0.00904922466725111,BRD-K94266545-001-25-9
Cc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12,0.009045385755598543,BRD-K89402695-001-03-1
O=C(NCC1(CCOCC1)N1CCN(CC1)c1ccccc1)c1cccnc1Sc1ccccc1,0.009036119095981121,BRD-K83547600-001-01-7
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O |t:12|,0.009035953320562841,BRD-A90551241-001-09-0
CC(C)n1cnc2c(NCCc3ccc(O)cc3)nc(nc12)-c1csc2ccccc12,0.009033630602061749,BRD-K36739687-001-03-0
CCOC(=S)SSC(=S)OCC,0.00902891531586647,BRD-K05919151-001-01-6
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,0.00902719609439373,BRD-K32318651-001-26-0
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(O)=O,0.009016119875013828,BRD-K36040345-001-02-9
COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(cc3)N3CCN(C)CC3)n2)c(OC)c1,0.00900975801050663,BRD-K50199947-001-03-4
Oc1c(I)cc(c2cccnc12)S(O)(=O)=O,0.009009352885186672,BRD-K52284881-236-02-4
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,0.009008633904159069,BRD-K16758059-001-01-8
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,0.009006709791719912,BRD-K73815512-001-03-9
CCN(Cc1ccccc1)C(=O)Cn1c2nc(ncc2n(C)c1=O)-c1ccccc1,0.009005999192595482,BRD-K45875383-001-02-0
C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,0.009000149555504322,BRD-K51541829-050-02-8
C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@H]1c2ccccc2-c2cccnc2N(CCO)C1=O,0.00899177510291338,BRD-K00003129-001-01-9
"CC[C@@H](C)N(C)C(=O)c1cc2ccccc2c(n1)-c1ccccc1Cl |&1:2,r|",0.008990542031824589,BRD-A41451487-001-12-0
N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,0.008985067717730999,BRD-K83776863-001-08-9
CC(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,0.008984261192381382,BRD-K00003337-019-01-9
CN(Cc1cc(ccc1-c1ccccc1S(=O)(=O)Nc1noc(C)c1C)-c1ncco1)C(=O)CC(C)(C)C,0.008974955417215824,BRD-K00004634-001-01-9
NC(=N)Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N,0.008973492309451103,BRD-K06674495-334-05-7
COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,0.008972814306616783,BRD-K49456274-001-01-9
CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1,0.008972686715424059,BRD-K76841105-001-04-7
COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(N)c2)c(OC)c1,0.008970550261437893,BRD-K55790047-001-02-9
"OC(=O)[C@H]1CCn2c1ccc2C(=O)c1ccccc1 |&1:3,r|",0.008970367722213268,BRD-K01825750-234-03-9
CC(C)CC(N)=O,0.00896316394209862,BRD-K90069354-001-04-5
C[C@H](CSC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(O)=O,0.008953752927482128,BRD-K51784806-001-01-6
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(O)cc1)C2=O)C(O)=O |t:1|,0.008951666764914991,BRD-K63242551-001-10-9
COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O)cc2o1,0.00895043183118105,BRD-K26862302-001-06-9
COc1cc2n(cc(C(O)=O)c(=O)c2cc1Cc1cccc(Cl)c1F)[C@H](CO)C(C)C,0.008947540074586868,BRD-K54472332-001-03-4
"NC(=O)CCCC[C@H]1CCSS1 |&1:7,r|",0.00894614029675722,BRD-A14440173-001-03-4
C[C@@H](c1ccccn1)n1cc(-c2ccc(cc2)C(O)=O)c2ncc(cc12)-c1c(C)noc1C,0.008933440782129766,BRD-K00003099-001-01-9
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12,0.008931418880820273,BRD-K20850787-001-01-6
OC(=O)[C@@H]1CCCC[C@@H]1NC(=O)c1cnn2c(O)cc(nc12)-c1ccccc1,0.008928759954869747,BRD-K00005326-001-01-9
CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21,0.008928489871323109,BRD-K87349602-001-03-8
Cc1ccc2[nH]c(N)nc(=O)c2c1Sc1ccncc1,0.008928325958549976,BRD-K36636143-001-01-0
CNCc1ccc(cc1)-c1cc(on1)-c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C(C)C,0.008925625123083591,BRD-K04701033-001-04-7
"COc1cc2[nH]nnc2cc1C(=O)NC[C@H]1CCCN1CC=C |&1:15,r|",0.008924347348511219,BRD-K00003607-003-01-9
N[Pt]1(N)OC=C(O)O1 |t:4|,0.008923748508095741,BRD-K73469236-001-01-8
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,0.008923297747969627,BRD-K15656090-001-04-0
CN(C)c1cccc2c(cccc12)S(=O)(=O)Nc1ccc(NC(=O)C(C)(C)CO)cc1,0.008914564736187458,BRD-K00003487-001-01-9
O=C(Nc1nc2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2s1)c1ccccc1,0.008914129808545113,BRD-K01573278-001-03-9
CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C,0.008913064375519753,BRD-K95603879-001-08-9
