smiles,PUBCHEM_ACTIVITY_OUTCOME
OC(=O)c1ccccc1NC(=O)N1CCC(CC1)c1ccccc1C(F)(F)F,0.007250981405377388
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(=O)N(Cc1cccc(Oc2ccccc2)c1)[C@H]1CCCc2ccccc12,0.007328520528972149
"CC(=O)N[C@@H]1N=C(c2ccccc2)c2ccccc2NC1=O |&1:4,r,t:5|",0.006108475383371115
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1 |t:19|,0.005640052724629641
Cc1ccc(cc1C)N1CCN(Cc2nc3ccccc3[nH]2)CC1,0.018425293266773224
Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1,0.02844136394560337
Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,0.005820928141474724
CNC(=O)Nc1ccc2c(CC[C@@]22OC(=O)N(CC(=O)N(Cc3ccc(F)cc3)[C@@H](C)C(F)(F)F)C2=O)c1,0.01185863371938467
CN1C[C@H]2CN(C[C@H]2C1)c1ccc(nn1)-c1ccccc1,0.05286469683051109
"CS(=O)(=O)Nc1c(O)ccc2[C@H](CCCc12)C1=NCCN1 |&1:11,r,t:18|",0.014190117828547955
Cc1[nH]nc2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,0.0035630641505122185
NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,0.006624260917305946
Oc1ccccc1-c1ccc(cc1)-c1csc2[nH]c(=O)c(C#N)c(O)c12,0.00740283215418458
FC(F)(F)c1cccnc1N1CCC(=CC1)C(=O)Nc1ccc(cc1)S(=O)(=O)C(F)(F)F |c:14|,0.010709397494792938
COc1cc(NC(=O)c2ccc(o2)-c2ccc(Cl)cc2)cc(OC)c1,0.006710737943649292
C[C@H](N\C(NC#N)=N/c1cccc2ncccc12)c1ccccc1,0.005496216472238302
C[C@H](\N=C(\NC#N)Nc1cccc2ncccc12)c1ccccc1,0.007658855523914099
